Name	WER	Truth	Hypothesis	Insertions	Deletions	Substitutions
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002539-00000018.wav	0.0	打 造 更 贴 心 更 细 致 的 个 性 化 服 务	打   造   更   贴   心   更   细   致   的   个   性   化   服   务	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002539-00000054.wav	0.0	第 一 天 去 前 几 个 小 时 很 尴 尬 孤 零 零 的	第   一   天   去   前   几   个   小   时   很   尴   尬   孤   零   零   的	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002570-00000010.wav	0.0	真 正 落 地 成 为 产 品 服 务 进 入 每 个 人 的 生 活	真   正   落   地   成   为   产   品   服   务   进   入   每   个   人   的   生   活	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002570-00000006.wav	0.0	只 有 当 科 技 为 本 地 社 群 创 造 价 值 时 候 才 能 真 正 有 意 义	只   有   当   科   技   为   本   地   社   群   创   造   价   值   时   候   才   能   真   正   有   意   义	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002698-00000092.wav	0.0	通 过 调 查 将 筛 选 出 一 批 口 味 令 消 费 者 满 意 的 产 品	通   过   调   查   将   筛   选   出   一   批   口   味   令   消   费   者   满   意   的   产   品	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002698-00000106.wav	0.045454545454545456	此 外 还 有 毒 蛇 蟒 蛇 经 常 出 现 给 发 展 生 造 成 许 多 困 难	此   外   还   有   毒   蛇   蟒   蛇   经   常   出   现   给   发   生   造   成   许   多   困   难	0	1	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002702-00000051.wav	0.0	这 些 医 疗 队 的 医 生 们 克 服 高 寒 缺 氧 交 通 不 便 等 困 难	这   些   医   疗   队   的   医   生   们   克   服   高   寒   缺   氧   交   通   不   便   等   困   难	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002702-00000007.wav	0.0	创 业 需 要 激 情 更 需 要 强 烈 的 社 会 责 任 感	创   业   需   要   激   情   更   需   要   强   烈   的   社   会   责   任   感	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002730-00000043.wav	0.0	经 济 发 展 的 不 平 衡 不 充 分 问 题 日 益 突 出	经   济   发   展   的   不   平   衡   不   充   分   问   题   日   益   突   出	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002730-00000095.wav	0.0	但 是 这 个 大 坝 仍 然 不 排 除 垮 坝 的 可 能 性	但   是   这   个   大   坝   仍   然   不   排   除   垮   坝   的   可   能   性	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002733-00000021.wav	0.0	导 航 开 始 全 程 二 十 五 公 里 预 计 需 要 十 二 分 钟	导   航   开   始   全   程   二   十   五   公   里   预   计   需   要   十   二   分   钟	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002733-00000009.wav	0.0	通 过 创 新 技 术 让 未 来 出 行 更 加 安 全 高 效	通   过   创   新   技   术   让   未   来   出   行   更   加   安   全   高   效	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002739-00000011.wav	0.13333333333333333	自 动 驾 驶 将 大 幅 提 升 出 行 安 全 效 率	自   动   驾   驶   将   大   幅   提   升   出   行   安   全	0	2	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002739-00000101.wav	0.0	这 不 是 变 魔 术 而 是 添 加 剂 让 腐 朽 变 神 奇	这   不   是   变   魔   术   而   是   添   加   剂   让   腐   朽   变   神   奇	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002740-00000016.wav	0.0	共 同 建 设 面 向 未 来 的 交 通 和 出 行 服 务 新 生 态	共   同   建   设   面   向   未   来   的   交   通   和   出   行   服   务   新   生   态	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002740-00000052.wav	0.0	他 们 脱 掉 笨 重 的 冬 衣 走 起 路 来 腰 杆 挺 直 步 履 轻 盈	他   们   脱   掉   笨   重   的   冬   衣   走   起   路   来   腰   杆   挺   直   步   履   轻   盈	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002743-00000102.wav	0.0	近 三 周 来 他 凭 着 一 股 倔 脾 气 对 这 个 动 作 练 得 特 别 狠	近   三   周   来   他   凭   着   一   股   倔   脾   气   对   这   个   动   作   练   得   特   别   狠	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002743-00000006.wav	0.0	只 有 当 科 技 为 本 地 社 群 创 造 价 值 的 时 候 才 真 正 有 意 义	只   有   当   科   技   为   本   地   社   群   创   造   价   值   的   时   候   才   真   正   有   意   义	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002745-00000009.wav	0.0	通 过 创 新 技 术 让 未 来 出 行 更 加 安 全 高 效	通   过   创   新   技   术   让   未   来   出   行   更   加   安   全   高   效	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002745-00000044.wav	0.0	北 京 在 出 行 规 模 城 市 影 响 力 方 面 表 现 优 异	北   京   在   出   行   规   模   城   市   影   响   力   方   面   表   现   优   异	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002750-00000099.wav	0.09090909090909091	认 为 它 可 能 是 唯 一 能 打 破 微 软 垄 断 地 位 的 操 作 系 统	哦   认   为   他   可   能   是   唯   一   能   打   破   微   软   垄   断   地   位   的   操   作   系   统	1	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002750-00000006.wav	0.0	只 有 当 科 技 为 本 地 社 群 创 造 价 值 的 时 候 才 真 正 有 意 义	只   有   当   科   技   为   本   地   社   群   创   造   价   值   的   时   候   才   真   正   有   意   义	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002751-00000060.wav	0.0	我 开 始 跟 随 周 老 从 事 了 长 达 数 十 年 的 喘 流 研 究 工 作	我   开   始   跟   随   周   老   从   事   了   长   达   数   十   年   的   喘   流   研   究   工   作	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002751-00000071.wav	0.045454545454545456	只 要 狗 一 叫 耿 素 林 就 得 起 来 瞅 瞅 看 是 不 是 来 了 外 人	啊   只   要   狗   一   叫   耿   素   林   就   得   起   来   瞅   瞅   看   是   不   是   来   了   外   人	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002752-00000033.wav	0.0	目 前 中 国 互 联 网 国 际 化 还 在 开 拓 阶 段	目   前   中   国   互   联   网   国   际   化   还   在   开   拓   阶   段	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002752-00000006.wav	0.0	只 有 当 科 技 为 本 地 社 群 创 造 价 值 的 时 候 才 真 正 有 意 义	只   有   当   科   技   为   本   地   社   群   创   造   价   值   的   时   候   才   真   正   有   意   义	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002753-00000006.wav	0.043478260869565216	只 有 当 科 技 为 本 地 社 群 创 造 价 值 的 时 候 才 真 正 有 意 义	啊   只   有   当   科   技   为   本   地   社   群   创   造   价   值   的   时   候   才   真   正   有   意   义	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002753-00000069.wav	0.0	我 们 当 迎 着 阳 光 辛 勤 耕 作 去 摘 取 去 制 作 去 品 尝 去 馈 赠	我   们   当   迎   着   阳   光   辛   勤   耕   作   去   摘   取   去   制   作   去   品   尝   去   馈   赠	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002754-00000006.wav	0.0	只 有 当 科 技 为 本 地 社 群 创 造 价 值 的 时 候 才 真 正 有 意 义	只   有   当   科   技   为   本   地   社   群   创   造   价   值   的   时   候   才   真   正   有   意   义	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002754-00000100.wav	0.0	一 副 巨 大 的 对 联 贴 在 拉 萨 市 水 泥 厂 礼 堂 的 门 柱 上	一   副   巨   大   的   对   联   贴   在   拉   萨   市   水   泥   厂   礼   堂   的   门   柱   上	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002756-00000021.wav	0.0	导 航 开 始 全 程 二 十 五 公 里 预 计 需 要 十 二 分 钟	导   航   开   始   全   程   二   十   五   公   里   预   计   需   要   十   二   分   钟	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002756-00000074.wav	0.0	大 坝 另 一 端 的 黄 河 三 峡 高 峡 平 湖 气 象 万 千	大   坝   另   一   端   的   黄   河   三   峡   高   峡   平   湖   气   象   万   千	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002823-00000012.wav	0.06666666666666667	产 业 互 联 网 时 代 面 临 很 多 安 全 挑 战	啊   产   业   互   联   网   时   代   面   临   很   多   安   全   挑   战	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002823-00000011.wav	0.13333333333333333	自 动 驾 驶 将 大 幅 提 升 出 行 安 全 效 率	自   动   驾   驶   将   大   幅   提   升   出   行   安   全   性	0	1	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002829-00000016.wav	0.0	共 同 建 设 面 向 未 来 的 交 通 和 出 行 服 务 新 生 态	共   同   建   设   面   向   未   来   的   交   通   和   出   行   服   务   新   生   态	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002829-00000062.wav	0.0	他 就 想 把 大 家 聚 在 一 起 吐 槽 说 说 工 作 中 的 问 题	他   就   想   把   大   家   聚   在   一   起   吐   槽   说   说   工   作   中   的   问   题	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002830-00000090.wav	0.0	他 拿 起 柴 刀 胡 乱 挥 舞 凶 猛 的 藏 獒 躲 到 了 一 边	他   拿   起   柴   刀   胡   乱   挥   舞   凶   猛   的   藏   獒   躲   到   了   一   边	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002830-00000039.wav	0.0	全 球 每 年 有 超 过 一 百 三 十 五 万 人 因 交 通 事 故 而 死 亡	全   球   每   年   有   超   过   一   百   三   十   五   万   人   因   交   通   事   故   而   死   亡	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002831-00000075.wav	0.09523809523809523	烟 雨 弥 漫 下 山 环 绕 着 水 耸 立 着 水 环 绕 着 山 流 淌 着	啊   烟   雨   弥   漫   下   山   环   绕   着   水   耸   立   着   水   环   绕   着   山   流   淌   着   嗯	2	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002831-00000090.wav	0.10526315789473684	他 拿 起 柴 刀 胡 乱 挥 舞 凶 猛 的 藏 獒 躲 到 了 一 边	啊   他   拿   起   柴   刀   胡   乱   挥   舞   凶   猛   的   藏   獒   躲   到   了   一   边   嗯	2	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002832-00000021.wav	0.0	导 航 导 航 开 始 全 程 二 十 五 公 里 预 计 需 要 十 二 分 钟	导   航   导   航   开   始   全   程   二   十   五   公   里   预   计   需   要   十   二   分   钟	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002832-00000056.wav	0.0	金 沙 江 内 水 位 虽 然 不 是 很 高 但 浑 浊 的 江 水 依 依 然 湍 急	金   沙   江   内   水   位   虽   然   不   是   很   高   但   浑   浊   的   江   水   依   依   然   湍   急	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002833-00000104.wav	0.0	遗 憾 的 是 看 不 见 窗 外 的 景 致	遗   憾   的   是   看   不   见   窗   外   的   景   致	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002833-00000060.wav	0.0	喜 欢 爬 树 玩 球 还 是 捉 蝴 蝶	喜   欢   爬   树   玩   球   还   是   捉   蝴   蝶	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002834-00000005.wav	0.0	女 性 可 以 成 为 成 功 的 科 学 家 工 程 师 和 程 序 员	女   性   可   以   成   为   成   功   的   科   学   家   工   程   师   和   程   序   员	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002834-00000009.wav	0.0	通 过 创 新 技 术 让 未 来 出 行 更 加 安 全 高 效	通   过   创   新   技   术   让   未   来   出   行   更   加   安   全   高   效	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002841-00000006.wav	0.0	只 有 当 科 技 为 本 地 社 群 创 造 价 值 的 时 候 才 真 正 有 意 义	只   有   当   科   技   为   本   地   社   群   创   造   价   值   的   时   候   才   真   正   有   意   义	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002841-00000044.wav	0.0	北 京 在 出 行 规 模 城 市 影 响 力 方 面 表 现 优 异	北   京   在   出   行   规   模   城   市   影   响   力   方   面   表   现   优   异	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002842-00000052.wav	0.045454545454545456	有 多 少 次 急 于 用 款 的 企 业 主 拿 着 所 谓 回 扣 找 左 慧 英	有   多   少   次   急   于   用   款   的   企   业   主   拿   着   所   谓   回   扣   找   左   惠   英	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002842-00000072.wav	0.045454545454545456	就 在 营 救 进 行 的 同 时 楼 下 却 不 断 地 发 出 欢 呼 起 哄 声	就   在   营   救   进   行   的   同   时   楼   下   却   不   断   地   发   出   欢   呼   起   哄	0	1	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002844-00000016.wav	0.0	共 同 建 设 面 向 未 来 的 交 通 和 出 行 服 务 新 生 态	共   同   建   设   面   向   未   来   的   交   通   和   出   行   服   务   新   生   态	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002844-00000006.wav	0.0	只 有 当 科 技 为 本 地 社 群 创 造 价 值 的 时 候 才 真 正 有 意 义	只   有   当   科   技   为   本   地   社   群   创   造   价   值   的   时   候   才   真   正   有   意   义	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002846-00000051.wav	0.05263157894736842	民 警 觉 得 这 简 直 是 在 开 玩 笑 他 转 身 去 打 电 话	啊   民   警   觉   得   这   简   直   是   在   开   玩   笑   他   转   身   去   打   电   话	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002846-00000078.wav	0.043478260869565216	有 朋 友 告 诫 我 地 铁 里 常 有 抢 劫 案 发 生 一 定 要 多 加 防 备	啊   有   朋   友   告   诫   我   地   铁   里   常   有   抢   劫   案   发   生   一   定   要   多   加   防   备	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002848-00000088.wav	0.0	通 过 调 查 将 筛 选 出 一 批 口 味 令 人 消 费 者 满 意 的 产 品	通   过   调   查   将   筛   选   出   一   批   口   味   令   人   消   费   者   满   意   的   产   品	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002848-00000018.wav	0.0	打 造 更 贴 心 更 细 致 的 个 人 性 化 服 务	打   造   更   贴   心   更   细   致   的   个   人   性   化   服   务	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002850-00000039.wav	0.0	全 球 每 年 有 超 过 一 百 三 十 五 万 人 因 交 通 事 故 而 死 亡	全   球   每   年   有   超   过   一   百   三   十   五   万   人   因   交   通   事   故   而   死   亡	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002850-00000016.wav	0.0	共 同 建 设 面 向 未 来 的 交 通 和 出 行 服 务 新 生 态	共   同   建   设   面   向   未   来   的   交   通   和   出   行   服   务   新   生   态	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002852-00000009.wav	0.058823529411764705	通 过 创 新 技 术 让 未 来 出 行 更 加 安 全 高 效	呃   通   过   创   新   技   术   让   未   来   出   行   更   加   安   全   高   效	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002852-00000035.wav	0.0	体 验 是 用 户 感 知 是 主 观 的 用 户 价 值	体   验   是   用   户   感   知   是   主   观   的   用   户   价   值	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002853-00000067.wav	0.0	小 数 点 问 题 不 是 政 府 的 责 任 是 专 家 学 者 的 责 任	小   数   点   问   题   不   是   政   府   的   责   任   是   专   家   学   者   的   责   任	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002853-00000010.wav	0.0	真 正 落 地 成 为 产 品 服 务 进 入 每 个 人 的 生 活	真   正   落   地   成   为   产   品   服   务   进   入   每   个   人   的   生   活	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002854-00000077.wav	0.058823529411764705	他 笑 着 说 江 苏 现 在 是 一 半 火 焰 一 半 海 水	啊   他   笑   着   说   江   苏   现   在   是   一   半   火   焰   一   半   海   水	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002854-00000019.wav	0.0	我 们 将 为 全 球 城 市 的 可 持 续 发 展 贡 献 力 量	我   们   将   为   全   球   城   市   的   可   持   续   发   展   贡   献   力   量	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002858-00000038.wav	0.0	拼 车 将 会 是 解 决 交 通 拥 堵 非 常 有 效 的 方 式	拼   车   将   会   是   解   决   交   通   拥   堵   非   常   有   效   的   方   式	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k_v2/seedtts_zh/10002858-00000098.wav	0.0	希 望 他 会 悔 改 吧 人 的 忍 耐 都 是 有 限 度 的	希   望   他   会   悔   改   吧   人   的   忍   耐   都   是   有   限   度   的	0	0	0
