Name	WER	Truth	Hypothesis	Insertions	Deletions	Substitutions
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_125386-common_voice_en_125389.wav	0.0	i thought about the difficulties in translation that might arise	i thought about the difficulties in translation that might arise	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_137148-common_voice_en_137152.wav	0.0	elvis presley is often called the king of rock and roll	elvis presley is often called the king of rock and roll	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_13900-common_voice_en_13901.wav	0.0	we don't have the budget to produce it in studio quality	we don't have the budget to produce it in studio quality	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_1416089-common_voice_en_1416090.wav	0.0	also will numbers be written as digits or as words	also will numbers be written as digits or as words	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_1416089-common_voice_en_1416093.wav	0.0	i do not like sushi so i did not really enjoy the meal	i do not like sushi so i did not really enjoy the meal	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_15265-common_voice_en_15266.wav	0.0	large brown dog walks up a blue staircase	large brown dog walks up a blue staircase	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_15265-common_voice_en_15268.wav	0.1	a sky jumper falls toward the sea and the earth	sky jumper falls toward the sea and the earth	0	1	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_153872-common_voice_en_153873.wav	0.0	they set off running wildly into the trees	they set off running wildly into the trees	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_153872-common_voice_en_153874.wav	0.0	a thin circle of bright metal showed between the top and the body of the cylinder	a thin circle of bright metal showed between the top and the body of the cylinder	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_155313-common_voice_en_155315.wav	0.11764705882352941	replace the ts in tim tebow's name with any other consonant to get a star wars character	replace the t's in tim tebow's name with any other consonant to get a star wars character ah	1	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_15734837-common_voice_en_15734838.wav	0.0	tyler lucy michelle we're going to space	tyler lucy michelle we're going to space	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_15735839-common_voice_en_15735837.wav	0.0	get out of this	get out of this	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_15903802-common_voice_en_15903807.wav	0.0	thousands of people die every year as a consequence of air pollution	thousands of people die every year as a consequence of air pollution	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_15903802-common_voice_en_15903815.wav	0.0	history teaches us that humans do not learn from history	history teaches us that humans do not learn from history	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_16666041-common_voice_en_16666040.wav	0.0	i was well but i'm all the better for being here	i was well but i'm all the better for being here	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_167249-common_voice_en_167246.wav	0.0	what is the forecast for california for rain	what is the forecast for california for rain	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_167249-common_voice_en_167247.wav	0.0	take these capsules over to mrs david's house	take these capsules over to mrs david's house	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17147545-common_voice_en_17147546.wav	0.0	lions hunt their prey with sprints whereas wolves take advantage of their stamina	lions hunt their prey with sprints whereas wolves take advantage of their stamina	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17161-common_voice_en_17159.wav	0.1111111111111111	he must be disguised to avoid encounters with thieves	uh he must be disguised to avoid encounters with thieves	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17161-common_voice_en_17160.wav	0.0	the area was swirling in dust so intense that it hid the moon from view	the area was swirling in dust so intense that it hid the moon from view	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17249419-common_voice_en_17249428.wav	0.0	i heard the land where the hobbits live the shire has actually been filmed in new zealand	i heard the land where the hobbits live the shire has actually been filmed in new zealand	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17255102-common_voice_en_17255101.wav	0.0	the salesman was like the rest of them untrustworthy	the salesman was like the rest of them untrustworthy	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17256676-common_voice_en_17256678.wav	0.0	to her amazement she found a supermarket trolley lying on the seabed	to her amazement she found a supermarket trolley lying on the seabed	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17259121-common_voice_en_17259122.wav	0.0	this pepperoni tastes off she said	this pepperoni tastes off she said	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17263752-common_voice_en_17263750.wav	0.5789473684210527	try to make eye contact with a stranger on the bus and hold it for five seconds without speaking	and hold it for five seconds without speaking	0	11	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17263752-common_voice_en_17263755.wav	0.0	spain is producing lots of lettuce paprika and tomatoes	spain is producing lots of lettuce paprika and tomatoes	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17263780-common_voice_en_17263781.wav	0.0	the more you read the better you will be understood	the more you read the better you will be understood	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17263780-common_voice_en_17263782.wav	0.0	if my stepfather sold this old sculpture he'd probably become a millionaire	if my stepfather sold this old sculpture he'd probably become a millionaire	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17267923-common_voice_en_17267922.wav	0.0	can we please leave now	can we please leave now	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17268075-common_voice_en_17268076.wav	0.0	contrary to common belief children won't gain computer literacy if you just hand them tablet computers and smartphones	contrary to common belief children won't gain computer literacy if you just hand them tablet computers and smartphones	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17271507-common_voice_en_17271509.wav	0.0	regarding your request i have decided to heed your warnings	regarding your request i have decided to heed your warnings	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17271507-common_voice_en_17271510.wav	0.0	it was such a thrill her veins were pumped full of adrenaline	it was such a thrill her veins were pumped full of adrenaline	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17274522-common_voice_en_17274523.wav	0.0	nora finds herself ugly because she has pimples	nora finds herself ugly because she has pimples	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17274522-common_voice_en_17274525.wav	0.25	ninety five lines and no more that's it	95 lines and no more that's it	0	1	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17274533-common_voice_en_17274531.wav	0.0	if possible we'd like the papers a week before and after each of these dates please	if possible we'd like the papers a week before and after each of these dates please	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17275818-common_voice_en_17275816.wav	0.0	television can make you dumb but it can also be good education	television can make you dumb but it can also be good education	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17275818-common_voice_en_17275817.wav	0.0	ladies and gentlemen this wagon is going to be detached	ladies and gentlemen this wagon is going to be detached	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17277080-common_voice_en_17277082.wav	0.1111111111111111	three weeks later he was feeling a lot better	three weeks later he was feeling a lot better uh	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17277080-common_voice_en_17277083.wav	0.0	little thieves are hanged but great ones escape	little thieves are hanged but great ones escape	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17278904-common_voice_en_17278905.wav	0.0	with skin and hair completely thoroughly out and out	with skin and hair completely thoroughly out and out	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17278904-common_voice_en_17278909.wav	0.0	this part of the town was half residential half industrial	this part of the town was half residential half industrial	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17281385-common_voice_en_17281386.wav	0.0	as he couldn't prove his innocence he was brought to the detention zone as if guilty	as he couldn't prove his innocence he was brought to the detention zone as if guilty	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17281385-common_voice_en_17281393.wav	0.2	lifeguards were standing on a tower staring at the water	lifeguards were standing on a tower staring at	0	2	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17288057-common_voice_en_17288056.wav	1.0	where did that come from	uh	0	4	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17288057-common_voice_en_17288059.wav	0.0	did you really think it through	did you really think it through	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17324784-common_voice_en_17324785.wav	0.125	despite years of research the problem remained intractable	despite years of research the problem remained intractable ah	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17324784-common_voice_en_17324786.wav	0.0	as independent studies document the neanderthals developed simple tools such as spears	as independent studies document the neanderthals developed simple tools such as spears	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17347410-common_voice_en_17347409.wav	0.0	worryingly the radio signal became weaker	worryingly the radio signal became weaker	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17352169-common_voice_en_17352173.wav	0.0	this swallow is twittering without internet connection and has a swarm of followers	this swallow is twittering without internet connection and has a swarm of followers	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_173534-common_voice_en_173537.wav	0.07692307692307693	strip down the rig until you know exactly where the error is located	strip down the rig until you know exactly where the error is located uh	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_173534-common_voice_en_173540.wav	0.0	i like the avenger of the new episode he really is a badass	i like the avenger of the new episode he really is a badass	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17369337-common_voice_en_17369336.wav	0.0	does the new splinter cell game come with a multiplayer mode	does the new splinter cell game come with a multiplayer mode	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17369851-common_voice_en_17369849.wav	0.0	do you know what they're up to	do you know what they're up to	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17375252-common_voice_en_17375256.wav	0.0	with skin and hair completely thoroughly out and out	with skin and hair completely thoroughly out and out	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17380945-common_voice_en_17380947.wav	0.0	sooner or later they'll find out how to read these hieroglyphics	sooner or later they'll find out how to read these hieroglyphics	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17389076-common_voice_en_17389120.wav	0.0	can you do your babysitting from outside my office	can you do your babysitting from outside my office	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17389984-common_voice_en_17389987.wav	0.0	never advertise razors by shaving a monkey it's cruel and results in lawsuits	never advertise razors by shaving a monkey it's cruel and results in lawsuits	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17389984-common_voice_en_17389988.wav	0.0	technically breaking a mirror is not five years but seven years of bad luck	technically breaking a mirror is not five years but seven years of bad luck	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17401431-common_voice_en_17401433.wav	0.1	well this exactly happens in an old story from norwegia	well this exactly happens in an old story from norwegia oh	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17406452-common_voice_en_17406455.wav	0.0	yeah i had a bit of a poke at that and failed to work out what was wrong	yeah i had a bit of a poke at that and failed to work out what was wrong	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17406452-common_voice_en_17406466.wav	0.0	when you're at a party and somebody says banana bread a sniper might be near you	when you're at a party and somebody says banana bread a sniper might be near you	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17406732-common_voice_en_17406734.wav	0.0	they both stormed out neither thinking to fill me in on where they were going	they both stormed out neither thinking to fill me in on where they were going	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17406732-common_voice_en_17406735.wav	0.0	when you're at a party and somebody says banana bread a sniper might be near you	when you're at a party and somebody says banana bread a sniper might be near you	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17429166-common_voice_en_17429168.wav	0.0	will no one go	will no one go	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17429166-common_voice_en_17429171.wav	0.0	one key is for encryption the other one for decryption	one key is for encryption the other one for decryption	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17442686-common_voice_en_17442688.wav	0.0	do the roses compete in athletic events	do the roses compete in athletic events	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17444666-common_voice_en_17444667.wav	0.09523809523809523	he paused looked back at the house but then pocketed the keys opened the gate and strode down the path quickly	looked back at the house but then pocketed the keys opened the gate and strode down the path quickly	0	2	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17444666-common_voice_en_17444668.wav	0.0	to summarize our comprehensive survey discloses the true versatility of their method	to summarize our comprehensive survey discloses the true versatility of their method	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17451108-common_voice_en_17451109.wav	0.08333333333333333	he always stutters when he's nervous that's why he delegated the speech	he always stutters when he's nervous that's why he delegated the speech oh	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17502-common_voice_en_17503.wav	0.0	songs are made to make you feel	songs are made to make you feel	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17519982-common_voice_en_17519985.wav	0.0	real schools secondary schools giving a general practical education	real schools secondary schools giving a general practical education	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17519982-common_voice_en_17519988.wav	0.0	well you shouldn't have any trouble then	well you shouldn't have any trouble then	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_175348-common_voice_en_175349.wav	0.0	any edition is fine and i use the premium edition	any edition is fine and i use the premium edition	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_175348-common_voice_en_175350.wav	0.06666666666666667	if you just read the code you'll miss out on why i made certain decisions	if you just read the code you'll miss miss out on why i made certain decisions	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17578783-common_voice_en_17578780.wav	0.0	come on just stop thinking about it	come on just stop thinking about it	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17578783-common_voice_en_17578781.wav	0.0	did the president just lie again	did the president just lie again	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17662945-common_voice_en_17662954.wav	0.0	when the carpet and the curtains caught fire it was getting warm	when the carpet and the curtains caught fire it was getting warm	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17662945-common_voice_en_17662956.wav	0.0	the results of the test were inconclusive and it has not been repeated	the results of the test were inconclusive and it has not been repeated	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17718576-common_voice_en_17718578.wav	0.0	there was no replacement for armed forces lost in the fight	there was no replacement for armed forces lost in the fight	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17727889-common_voice_en_17727904.wav	0.0	the logs fell and tumbled into the clear stream	the logs fell and tumbled into the clear stream	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17727889-common_voice_en_17727905.wav	0.16666666666666666	my grandmother has type one diabetes	my grandmother has type 1 diabetes	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17729945-common_voice_en_17729943.wav	0.0	i'm going with clara to buy some pillows and bolsters	i'm going with clara to buy some pillows and bolsters	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17729945-common_voice_en_17729944.wav	0.125	the loss exposed the city to foreign attackers	uh the loss exposed the city to foreign attackers	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17736608-common_voice_en_17736610.wav	0.125	little thieves are hanged but great ones escape	little thieves are hanged but great ones escape uh	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17738848-common_voice_en_17744571.wav	0.0	for a long time the city's downfall was attributed to its second sacking	for a long time the city's downfall was attributed to its second sacking	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17738848-common_voice_en_19083939.wav	0.0	it is also used as an initial ingredient in homeopathic remedies	it is also used as an initial ingredient in homeopathic remedies	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17781154-common_voice_en_17781153.wav	0.0	keep the hatch tight and the watch constant	keep the hatch tight and the watch constant	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17784-common_voice_en_17785.wav	0.0	then why should they be surprised when they see one	then why should they be surprised when they see one	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17784-common_voice_en_17786.wav	0.0	the virus spread faster than wildfire	the virus spread faster than wildfire	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_177895-common_voice_en_177894.wav	0.0	a dog with a water pack is walking through clear green water	a dog with a water pack is walking through clear green water	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_177895-common_voice_en_177898.wav	0.1	a man is taking a look at the food products	a man is taking a look at the food products right	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17817002-common_voice_en_17817003.wav	0.0	for a long time the city's downfall was attributed to its second sacking	for a long time the city's downfall was attributed to its second sacking	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17817002-common_voice_en_17817005.wav	0.09090909090909091	the famous mona lisa painting was painted by leonardo da vinci	the famous mona lisa painting was painted by leonardo da vinci uh	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17830764-common_voice_en_17830762.wav	0.0	are they twins or just normal siblings	are they twins or just normal siblings	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17830764-common_voice_en_17830783.wav	0.0	today people in the city are very thankful for this fact	today people in the city are very thankful for this fact	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17837104-common_voice_en_17837105.wav	0.0	the light danced across the lake	the light danced across the lake	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17851231-common_voice_en_17851248.wav	0.0	lush ferns grow on the lofty rocks	lush ferns grow on the lofty rocks	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17851231-common_voice_en_17851256.wav	0.0	a rich farm is rare in this sandy waste	a rich farm is rare in this sandy waste	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_17854896-common_voice_en_17854894.wav	0.0	to wish one well to wish one ill	to wish one well to wish one ill	0	0	0
